40   20.0      0.1                 1
      5.00
 -0.172214832064E-03 -0.247319819454E-05 -0.446485519487E-04  0.399663675203E-08                      0.999855127907E+00  0.598123065509E-09
 -0.169364553991E-03 -0.206838680577E-05 -0.435594502033E-04  0.331337663723E-08                      0.999856315475E+00  0.499999022390E-09
 -0.166590574102E-03 -0.172981565570E-05 -0.425054943433E-04  0.274714950389E-08                      0.999857483730E+00  0.417977163891E-09
 -0.163889156891E-03 -0.144664961417E-05 -0.414852759994E-04  0.227786700329E-08                      0.999858633140E+00  0.349414166205E-09
 -0.161256948568E-03 -0.120982508129E-05 -0.404974543691E-04  0.188889690895E-08                      0.999859764157E+00  0.292100827511E-09
 -0.158690916834E-03 -0.101176051086E-05 -0.395407523927E-04  0.156646697149E-08                      0.999860877220E+00  0.244190730366E-09
 -0.156188301556E-03 -0.846114201383E-06 -0.386139531893E-04  0.129917189716E-08                      0.999861972752E+00  0.204140635033E-09
 -0.153746574304E-03 -0.707581643468E-06 -0.377158967282E-04  0.107756555412E-08                      0.999863051165E+00  0.170660672949E-09
 -0.151363405079E-03 -0.591725969212E-06 -0.368454767182E-04  0.893823627597E-09                      0.999864112857E+00  0.142672727733E-09
 -0.149036634912E-03 -0.494836100934E-06 -0.360016376959E-04  0.741464516254E-09                      0.999865158214E+00  0.119275656716E-09
 -0.146764253213E-03 -0.413808077662E-06 -0.351833722991E-04  0.615118385038E-09                      0.999866187610E+00  0.997162278341E-10
 -0.144544379017E-03 -0.346045775026E-06 -0.343897187098E-04  0.510336041594E-09                      0.999867201408E+00  0.833648319619E-10
 -0.142375245387E-03 -0.289377851570E-06 -0.336197582555E-04  0.423430749924E-09                      0.999868199959E+00  0.696951854862E-10
 -0.140255186399E-03 -0.241988271187E-06 -0.328726131557E-04  0.351347289472E-09                      0.999869183606E+00  0.582673671262E-10
 -0.138182626243E-03 -0.202358183913E-06 -0.321474444052E-04  0.291553554443E-09                      0.999870152679E+00  0.487136409503E-10
 -0.136156070047E-03 -0.169217309291E-06 -0.314434497824E-04  0.241950803131E-09                      0.999871107501E+00  0.407266076843E-10
 -0.134174096115E-03 -0.141503269523E-06 -0.307598619757E-04  0.200799340396E-09                      0.999872048382E+00  0.340493017229E-10
 -0.132235349323E-03 -0.118327573145E-06 -0.300959468196E-04  0.166656972878E-09                      0.999872975627E+00  0.284669141640E-10
 -0.130338535482E-03 -0.989471621957E-07 -0.294510016318E-04  0.138328036388E-09                      0.999873889529E+00  0.237998747462E-10
 -0.128482416473E-03 -0.827406133874E-07 -0.288243536468E-04  0.114821175091E-09                      0.999874790374E+00  0.198980694781E-10
 -0.126665806042E-03 -0.691882323699E-07 -0.282153585378E-04  0.953143663378E-10                      0.999875678441E+00  0.166360074364E-10
 -0.124887566137E-03 -0.578554045354E-07 -0.276233990221E-04  0.791259448789E-10                      0.999876553999E+00  0.139087808592E-10
 -0.123146603687E-03 -0.483786698130E-07 -0.270478835447E-04  0.656905951044E-10                      0.999877417310E+00  0.116286882743E-10
 -0.121441867761E-03 -0.404540759577E-07 -0.264882450348E-04  0.545394576603E-10                      0.999878268631E+00  0.972241180078E-11
 -0.119772347039E-03 -0.338274376563E-07 -0.259439397303E-04  0.452836438485E-10                      0.999879108208E+00  0.812865764697E-11
 -0.118137067551E-03 -0.282861897029E-07 -0.254144460676E-04  0.376005728356E-10                      0.999879936284E+00  0.679618376678E-11
 -0.116535090639E-03 -0.236525734658E-07 -0.248992636301E-04  0.312226473457E-10                      0.999880753092E+00  0.568215112782E-11
 -0.114965511109E-03 -0.197779385129E-07 -0.243979121550E-04  0.259278667955E-10                      0.999881558862E+00  0.475074547700E-11
