1    20.0      0.1                 1
    392.00
 -0.941100038302E-04  0.827163785171E-08 -0.127649163657E-04  0.180517937444E-10                      0.999895000445E+00  0.564832979751E-11
 -0.929995361423E-04  0.713630002005E-08 -0.125396427161E-04  0.153443591256E-10                      0.999895621776E+00  0.483015076741E-11
 -0.919086161088E-04  0.615617525686E-08 -0.123196388493E-04  0.130436124772E-10                      0.999896235798E+00  0.413053893754E-11
 -0.908367863170E-04  0.531014117909E-08 -0.121047515663E-04  0.110883662421E-10                      0.999896842637E+00  0.353230442275E-11
 -0.897836028544E-04  0.457993464781E-08 -0.118948329822E-04  0.942665429629E-11                      0.999897442420E+00  0.302075065641E-11
 -0.887486348034E-04  0.394976712683E-08 -0.116897403119E-04  0.801433973858E-11                      0.999898035269E+00  0.258331257838E-11
 -0.877314637619E-04  0.340599140455E-08 -0.114893356662E-04  0.681393326251E-11                      0.999898621303E+00  0.220924735118E-11
 -0.867316833882E-04  0.293681288079E-08 -0.112934858570E-04  0.579359019657E-11                      0.999899200639E+00  0.188936997463E-11
 -0.857488989689E-04  0.253203951083E-08 -0.111020622114E-04  0.492625914402E-11                      0.999899773391E+00  0.161582727796E-11
 -0.847827270063E-04  0.218286527355E-08 -0.109149403939E-04  0.418895926348E-11                      0.999900339671E+00  0.138190471600E-11
 -0.838327948265E-04  0.188168270528E-08 -0.107320002372E-04  0.356216671544E-11                      0.999900899589E+00  0.118186120580E-11
 -0.828987402036E-04  0.162192062829E-08 -0.105531255795E-04  0.302929375416E-11                      0.999901453250E+00  0.101078793208E-11
 -0.819802110023E-04  0.139790371337E-08 -0.103782041101E-04  0.257624644938E-11                      0.999902000758E+00  0.864487641517E-12
 -0.810768648348E-04  0.120473096023E-08 -0.102071272207E-04  0.219104914697E-11                      0.999902542217E+00  0.739371451382E-12
 -0.801883687325E-04  0.103817056536E-08 -0.100397898646E-04  0.186352557913E-11                      0.999903077725E+00  0.632370629840E-12
 -0.793143988323E-04  0.894568982870E-09 -0.987609042005E-05  0.158502806314E-11                      0.999903607381E+00  0.540861174877E-12
 -0.784546400746E-04  0.770772274822E-09 -0.971593056179E-05  0.134820752388E-11                      0.999904131279E+00  0.462599334117E-12
 -0.776087859147E-04  0.664058101276E-09 -0.955921513623E-05  0.114681817490E-11                      0.999904649513E+00  0.395666477699E-12
 -0.767765380446E-04  0.572076919680E-09 -0.940585204297E-05  0.975551625563E-12                      0.999905162174E+00  0.338421966865E-12
 -0.759576061268E-04  0.492801154257E-09 -0.925575212112E-05  0.829895973357E-12                      0.999905669352E+00  0.289462858048E-12
 -0.751517075380E-04  0.424481261565E-09 -0.910882904040E-05  0.706016111784E-12                      0.999906171134E+00  0.247589450621E-12
 -0.743585671225E-04  0.365607762073E-09 -0.896499919681E-05  0.600652054087E-12                      0.999906667607E+00  0.211775830493E-12
 -0.735779169555E-04  0.314878432174E-09 -0.882418161277E-05  0.511032556467E-12                      0.999907158853E+00  0.181144684779E-12
 -0.728094961149E-04  0.271169959139E-09 -0.868629784132E-05  0.434801734787E-12                      0.999907644954E+00  0.154945767976E-12
 -0.720530504619E-04  0.233513455150E-09 -0.855127187435E-05  0.369956716903E-12                      0.999908125992E+00  0.132537489982E-12
 -0.713083324295E-04  0.201073307771E-09 -0.841903005460E-05  0.314794668310E-12                      0.999908602045E+00  0.113371173179E-12
 -0.705751008191E-04  0.173128914533E-09 -0.828950099123E-05  0.267867779624E-12                      0.999909073190E+00  0.969775914791E-13
 -0.698531206043E-04  0.149058910305E-09 -0.816261547893E-05  0.227945017321E-12                      0.999909539503E+00  0.829554604181E-13
 -0.691421627419E-04  0.128327548872E-09 -0.803830642022E-05  0.193979619902E-12                      0.999910001056E+00  0.709615953774E-13
 -0.684420039893E-04  0.110472945901E-09 -0.791650875095E-05  0.165081475090E-12                      0.999910457924E+00  0.607024960706E-13
 -0.677524267293E-04  0.950982964467E-10 -0.779715936875E-05  0.140496925320E-12                      0.999910910177E+00  0.519271505060E-13
 -0.670732188002E-04  0.818574515215E-10 -0.768019706438E-05  0.119575199881E-12                      0.999911357885E+00  0.444208816362E-13
 -0.664041733322E-04  0.704561796235E-10 -0.756556245579E-05  0.101772686975E-12                      0.999911801115E+00  0.380000855462E-13
